aoi_id,grid_i,grid_j,grid_proj,grid_size,target_catid,context_catids,set,t0_pan,t0_ps,t0_ms,t-1_pan,t-1_ps,t-1_ms,t-2_pan,t-2_ps,t-2_ms,t-3_pan,t-3_ps,t-3_ms
8800,32273,13065,epsg:3395,437,1050010014BD0300,"[""103001008D432700"", ""103001008C35ED00"", ""103001008A520800""]",train,./images/1050010014BD0300_i32273_j13065_t0_pan.tif,./images/1050010014BD0300_i32273_j13065_t0_ps.tif,,./images/103001008D432700_i32273_j13065_t-1_pan.tif,./images/103001008D432700_i32273_j13065_t-1_ps.tif,,./images/103001008C35ED00_i32273_j13065_t-2_pan.tif,./images/103001008C35ED00_i32273_j13065_t-2_ps.tif,,./images/103001008A520800_i32273_j13065_t-3_pan.tif,./images/103001008A520800_i32273_j13065_t-3_ps.tif,
5969,1742,15178,epsg:3395,437,1050010003BC2900,"[""103005004AF8E500"", ""103005004AF8E400"", ""1030050049F8DB00""]",train,./images/1050010003BC2900_i1742_j15178_t0_pan.tif,./images/1050010003BC2900_i1742_j15178_t0_ps.tif,,./images/103005004AF8E500_i1742_j15178_t-1_pan.tif,./images/103005004AF8E500_i1742_j15178_t-1_ps.tif,,./images/103005004AF8E400_i1742_j15178_t-2_pan.tif,./images/103005004AF8E400_i1742_j15178_t-2_ps.tif,,./images/1030050049F8DB00_i1742_j15178_t-3_pan.tif,./images/1030050049F8DB00_i1742_j15178_t-3_ps.tif,
8753,-24275,7853,epsg:3395,437,1050410004C19D00,"[""1050410004BF1E00"", ""105041000F726100"", ""103001002B238100""]",train,./images/1050410004C19D00_i-24275_j7853_t0_pan.tif,./images/1050410004C19D00_i-24275_j7853_t0_ps.tif,,./images/1050410004BF1E00_i-24275_j7853_t-1_pan.tif,./images/1050410004BF1E00_i-24275_j7853_t-1_ps.tif,,./images/105041000F726100_i-24275_j7853_t-2_pan.tif,./images/105041000F726100_i-24275_j7853_t-2_ps.tif,,./images/103001002B238100_i-24275_j7853_t-3_pan.tif,./images/103001002B238100_i-24275_j7853_t-3_ps.tif,
7738,35401,10304,epsg:3395,437,105001000C70FB00,"[""105001000C70F900"", ""10300100431CD500"", ""10300100436BDA00""]",train,./images/105001000C70FB00_i35401_j10304_t0_pan.tif,./images/105001000C70FB00_i35401_j10304_t0_ps.tif,,./images/105001000C70F900_i35401_j10304_t-1_pan.tif,./images/105001000C70F900_i35401_j10304_t-1_ps.tif,,./images/10300100431CD500_i35401_j10304_t-2_pan.tif,./images/10300100431CD500_i35401_j10304_t-2_ps.tif,,./images/10300100436BDA00_i35401_j10304_t-3_pan.tif,./images/10300100436BDA00_i35401_j10304_t-3_ps.tif,
8391,-687,16072,epsg:3395,437,1050410004359C00,"[""105041000433EE00"", ""1030050027F8E800"", ""1030050020F90E00""]",train,./images/1050410004359C00_i-687_j16072_t0_pan.tif,./images/1050410004359C00_i-687_j16072_t0_ps.tif,,./images/105041000433EE00_i-687_j16072_t-1_pan.tif,./images/105041000433EE00_i-687_j16072_t-1_ps.tif,,./images/1030050027F8E800_i-687_j16072_t-2_pan.tif,./images/1030050027F8E800_i-687_j16072_t-2_ps.tif,,./images/1030050020F90E00_i-687_j16072_t-3_pan.tif,./images/1030050020F90E00_i-687_j16072_t-3_ps.tif,
3269,-30341,9578,epsg:3395,437,105001001158E400,"[""103001007F297900"", ""1050010010A7AB00"", ""103001007FB57F00""]",train,./images/105001001158E400_i-30341_j9578_t0_pan.tif,./images/105001001158E400_i-30341_j9578_t0_ps.tif,,./images/103001007F297900_i-30341_j9578_t-1_pan.tif,./images/103001007F297900_i-30341_j9578_t-1_ps.tif,,./images/1050010010A7AB00_i-30341_j9578_t-2_pan.tif,./images/1050010010A7AB00_i-30341_j9578_t-2_ps.tif,,./images/103001007FB57F00_i-30341_j9578_t-3_pan.tif,./images/103001007FB57F00_i-30341_j9578_t-3_ps.tif,
1062,-31064,10250,epsg:3395,437,1050410012D12700,"[""10504100129B8400"", ""103001003F29CA00"", ""103001003F9B1C00""]",train,./images/1050410012D12700_i-31064_j10250_t0_pan.tif,./images/1050410012D12700_i-31064_j10250_t0_ps.tif,,./images/10504100129B8400_i-31064_j10250_t-1_pan.tif,./images/10504100129B8400_i-31064_j10250_t-1_ps.tif,,./images/103001003F29CA00_i-31064_j10250_t-2_pan.tif,./images/103001003F29CA00_i-31064_j10250_t-2_ps.tif,,./images/103001003F9B1C00_i-31064_j10250_t-3_pan.tif,./images/103001003F9B1C00_i-31064_j10250_t-3_ps.tif,
515,3376,15781,epsg:3395,437,1050010003682100,"[""1050010003523200"", ""105041001322BB00"", ""1050410012D60300""]",train,./images/1050010003682100_i3376_j15781_t0_pan.tif,./images/1050010003682100_i3376_j15781_t0_ps.tif,,./images/1050010003523200_i3376_j15781_t-1_pan.tif,./images/1050010003523200_i3376_j15781_t-1_ps.tif,,./images/105041001322BB00_i3376_j15781_t-2_pan.tif,./images/105041001322BB00_i3376_j15781_t-2_ps.tif,,./images/1050410012D60300_i3376_j15781_t-3_pan.tif,./images/1050410012D60300_i3376_j15781_t-3_ps.tif,
4022,-18710,11297,epsg:3395,437,105041001245FC00,"[""103001002E344A00"", ""105041000F37DE00"", ""105041000434F700""]",train,./images/105041001245FC00_i-18710_j11297_t0_pan.tif,./images/105041001245FC00_i-18710_j11297_t0_ps.tif,,./images/103001002E344A00_i-18710_j11297_t-1_pan.tif,./images/103001002E344A00_i-18710_j11297_t-1_ps.tif,,./images/105041000F37DE00_i-18710_j11297_t-2_pan.tif,./images/105041000F37DE00_i-18710_j11297_t-2_ps.tif,,./images/105041000434F700_i-18710_j11297_t-3_pan.tif,./images/105041000434F700_i-18710_j11297_t-3_ps.tif,
7738,35396,10311,epsg:3395,437,105001000C70FB00,"[""105001000C70F900"", ""105001000627E500"", ""103001005823EA00""]",train,./images/105001000C70FB00_i35396_j10311_t0_pan.tif,./images/105001000C70FB00_i35396_j10311_t0_ps.tif,,./images/105001000C70F900_i35396_j10311_t-1_pan.tif,./images/105001000C70F900_i35396_j10311_t-1_ps.tif,,./images/105001000627E500_i35396_j10311_t-2_pan.tif,./images/105001000627E500_i35396_j10311_t-2_ps.tif,,./images/103001005823EA00_i35396_j10311_t-3_pan.tif,./images/103001005823EA00_i35396_j10311_t-3_ps.tif,
1255,31794,13359,epsg:3395,437,1050010013D86500,"[""103001008AC4E000"", ""1050010013A5DA00"", ""1050010013A2DF00""]",train,./images/1050010013D86500_i31794_j13359_t0_pan.tif,./images/1050010013D86500_i31794_j13359_t0_ps.tif,,./images/103001008AC4E000_i31794_j13359_t-1_pan.tif,./images/103001008AC4E000_i31794_j13359_t-1_ps.tif,,./images/1050010013A5DA00_i31794_j13359_t-2_pan.tif,./images/1050010013A5DA00_i31794_j13359_t-2_ps.tif,,./images/1050010013A2DF00_i31794_j13359_t-3_pan.tif,./images/1050010013A2DF00_i31794_j13359_t-3_ps.tif,
4435,4613,18705,epsg:3395,437,105005002BDD7A00,"[""1030050078F8F600"", ""1050050024DD4600"", ""105001000B286000""]",train,./images/105005002BDD7A00_i4613_j18705_t0_pan.tif,./images/105005002BDD7A00_i4613_j18705_t0_ps.tif,,./images/1030050078F8F600_i4613_j18705_t-1_pan.tif,./images/1030050078F8F600_i4613_j18705_t-1_ps.tif,,./images/1050050024DD4600_i4613_j18705_t-2_pan.tif,./images/1050050024DD4600_i4613_j18705_t-2_ps.tif,,./images/105001000B286000_i4613_j18705_t-3_pan.tif,./images/105001000B286000_i4613_j18705_t-3_ps.tif,
4022,-18732,11294,epsg:3395,437,105041001245FD00,"[""1030010035998D00"", ""103001002F8F2100"", ""105041000F37DE00""]",train,./images/105041001245FD00_i-18732_j11294_t0_pan.tif,./images/105041001245FD00_i-18732_j11294_t0_ps.tif,,./images/1030010035998D00_i-18732_j11294_t-1_pan.tif,./images/1030010035998D00_i-18732_j11294_t-1_ps.tif,,./images/103001002F8F2100_i-18732_j11294_t-2_pan.tif,./images/103001002F8F2100_i-18732_j11294_t-2_ps.tif,,./images/105041000F37DE00_i-18732_j11294_t-3_pan.tif,./images/105041000F37DE00_i-18732_j11294_t-3_ps.tif,
5691,9078,9161,epsg:3395,437,1050050017DD4500,"[""1030050071F91300"", ""1030050071F90500"", ""1050050016DD5900""]",train,./images/1050050017DD4500_i9078_j9161_t0_pan.tif,./images/1050050017DD4500_i9078_j9161_t0_ps.tif,,./images/1030050071F91300_i9078_j9161_t-1_pan.tif,./images/1030050071F91300_i9078_j9161_t-1_ps.tif,,./images/1030050071F90500_i9078_j9161_t-2_pan.tif,./images/1030050071F90500_i9078_j9161_t-2_ps.tif,,./images/1050050016DD5900_i9078_j9161_t-3_pan.tif,./images/1050050016DD5900_i9078_j9161_t-3_ps.tif,
8391,-681,16059,epsg:3395,437,1050410004359C00,"[""1030050027F8E800"", ""1030050020F90E00"", ""1030010020A83700""]",train,./images/1050410004359C00_i-681_j16059_t0_pan.tif,./images/1050410004359C00_i-681_j16059_t0_ps.tif,,./images/1030050027F8E800_i-681_j16059_t-1_pan.tif,./images/1030050027F8E800_i-681_j16059_t-1_ps.tif,,./images/1030050020F90E00_i-681_j16059_t-2_pan.tif,./images/1030050020F90E00_i-681_j16059_t-2_ps.tif,,./images/1030010020A83700_i-681_j16059_t-3_pan.tif,./images/1030010020A83700_i-681_j16059_t-3_ps.tif,
7201,3221,11703,epsg:3395,437,10500100016BD600,"[""1030010049847C00"", ""103001004729F400"", ""1050010001310800""]",train,./images/10500100016BD600_i3221_j11703_t0_pan.tif,./images/10500100016BD600_i3221_j11703_t0_ps.tif,,./images/1030010049847C00_i3221_j11703_t-1_pan.tif,./images/1030010049847C00_i3221_j11703_t-1_ps.tif,,./images/103001004729F400_i3221_j11703_t-2_pan.tif,./images/103001004729F400_i3221_j11703_t-2_ps.tif,,./images/1050010001310800_i3221_j11703_t-3_pan.tif,./images/1050010001310800_i3221_j11703_t-3_ps.tif,
2786,44407,-9706,epsg:3395,437,1050010014396900,"[""10500100141AD900"", ""105001000DAF2A00"", ""105001000D8AEE00""]",train,./images/1050010014396900_i44407_j-9706_t0_pan.tif,./images/1050010014396900_i44407_j-9706_t0_ps.tif,,./images/10500100141AD900_i44407_j-9706_t-1_pan.tif,./images/10500100141AD900_i44407_j-9706_t-1_ps.tif,,./images/105001000DAF2A00_i44407_j-9706_t-2_pan.tif,./images/105001000DAF2A00_i44407_j-9706_t-2_ps.tif,,./images/105001000D8AEE00_i44407_j-9706_t-3_pan.tif,./images/105001000D8AEE00_i44407_j-9706_t-3_ps.tif,
7094,548,11531,epsg:3395,437,105001000342EF00,"[""105001000342EE00"", ""105001000342ED00"", ""105001000333E700""]",train,./images/105001000342EF00_i548_j11531_t0_pan.tif,./images/105001000342EF00_i548_j11531_t0_ps.tif,,./images/105001000342EE00_i548_j11531_t-1_pan.tif,./images/105001000342EE00_i548_j11531_t-1_ps.tif,,./images/105001000342ED00_i548_j11531_t-2_pan.tif,./images/105001000342ED00_i548_j11531_t-2_ps.tif,,./images/105001000333E700_i548_j11531_t-3_pan.tif,./images/105001000333E700_i548_j11531_t-3_ps.tif,
4460,-19179,11066,epsg:3395,437,105001000DC11600,"[""10300100712B4600"", ""103001007082E000"", ""103001006C1EDA00""]",train,./images/105001000DC11600_i-19179_j11066_t0_pan.tif,./images/105001000DC11600_i-19179_j11066_t0_ps.tif,,./images/10300100712B4600_i-19179_j11066_t-1_pan.tif,./images/10300100712B4600_i-19179_j11066_t-1_ps.tif,,./images/103001007082E000_i-19179_j11066_t-2_pan.tif,./images/103001007082E000_i-19179_j11066_t-2_ps.tif,,./images/103001006C1EDA00_i-19179_j11066_t-3_pan.tif,./images/103001006C1EDA00_i-19179_j11066_t-3_ps.tif,
9042,13083,9628,epsg:3395,437,1050010014846A00,"[""10500100146C4800"", ""103001008BBC9C00"", ""103001008CCE4C00""]",train,./images/1050010014846A00_i13083_j9628_t0_pan.tif,./images/1050010014846A00_i13083_j9628_t0_ps.tif,,./images/10500100146C4800_i13083_j9628_t-1_pan.tif,./images/10500100146C4800_i13083_j9628_t-1_ps.tif,,./images/103001008BBC9C00_i13083_j9628_t-2_pan.tif,./images/103001008BBC9C00_i13083_j9628_t-2_ps.tif,,./images/103001008CCE4C00_i13083_j9628_t-3_pan.tif,./images/103001008CCE4C00_i13083_j9628_t-3_ps.tif,
357,-506,14155,epsg:3395,437,105001000C904C00,"[""105041001304C800"", ""103005003EF9AC00"", ""105041001290FC00""]",train,./images/105001000C904C00_i-506_j14155_t0_pan.tif,./images/105001000C904C00_i-506_j14155_t0_ps.tif,,./images/105041001304C800_i-506_j14155_t-1_pan.tif,./images/105041001304C800_i-506_j14155_t-1_ps.tif,,./images/103005003EF9AC00_i-506_j14155_t-2_pan.tif,./images/103005003EF9AC00_i-506_j14155_t-2_ps.tif,,./images/105041001290FC00_i-506_j14155_t-3_pan.tif,./images/105041001290FC00_i-506_j14155_t-3_ps.tif,
8391,-768,16069,epsg:3395,437,105041000433EE00,"[""1030050027F8E900"", ""1050410000BB7D00"", ""103005000CF8BC00""]",train,./images/105041000433EE00_i-768_j16069_t0_pan.tif,./images/105041000433EE00_i-768_j16069_t0_ps.tif,,./images/1030050027F8E900_i-768_j16069_t-1_pan.tif,./images/1030050027F8E900_i-768_j16069_t-1_ps.tif,,./images/1050410000BB7D00_i-768_j16069_t-2_pan.tif,./images/1050410000BB7D00_i-768_j16069_t-2_ps.tif,,./images/103005000CF8BC00_i-768_j16069_t-3_pan.tif,./images/103005000CF8BC00_i-768_j16069_t-3_ps.tif,
1827,9634,12692,epsg:3395,437,1050410004421500,"[""105041000F217500"", ""1030010027512900"", ""10300100265E9100""]",train,./images/1050410004421500_i9634_j12692_t0_pan.tif,./images/1050410004421500_i9634_j12692_t0_ps.tif,,./images/105041000F217500_i9634_j12692_t-1_pan.tif,./images/105041000F217500_i9634_j12692_t-1_ps.tif,,./images/1030010027512900_i9634_j12692_t-2_pan.tif,./images/1030010027512900_i9634_j12692_t-2_ps.tif,,./images/10300100265E9100_i9634_j12692_t-3_pan.tif,./images/10300100265E9100_i9634_j12692_t-3_ps.tif,
1326,-2340,10624,epsg:3395,437,105001000D791F00,"[""105001000D666800"", ""105001000D3E3000"", ""105001000D3E2F00""]",train,./images/105001000D791F00_i-2340_j10624_t0_pan.tif,./images/105001000D791F00_i-2340_j10624_t0_ps.tif,,./images/105001000D666800_i-2340_j10624_t-1_pan.tif,./images/105001000D666800_i-2340_j10624_t-1_ps.tif,,./images/105001000D3E3000_i-2340_j10624_t-2_pan.tif,./images/105001000D3E3000_i-2340_j10624_t-2_ps.tif,,./images/105001000D3E2F00_i-2340_j10624_t-3_pan.tif,./images/105001000D3E2F00_i-2340_j10624_t-3_ps.tif,
5969,1714,15173,epsg:3395,437,1050010003BC2900,"[""103005004AF8E500"", ""10500100024EC300"", ""1030050045F94A00""]",train,./images/1050010003BC2900_i1714_j15173_t0_pan.tif,./images/1050010003BC2900_i1714_j15173_t0_ps.tif,,./images/103005004AF8E500_i1714_j15173_t-1_pan.tif,./images/103005004AF8E500_i1714_j15173_t-1_ps.tif,,./images/10500100024EC300_i1714_j15173_t-2_pan.tif,./images/10500100024EC300_i1714_j15173_t-2_ps.tif,,./images/1030050045F94A00_i1714_j15173_t-3_pan.tif,./images/1030050045F94A00_i1714_j15173_t-3_ps.tif,
5400,638,14259,epsg:3395,437,10500100141C8100,"[""10300100896F4900"", ""103005007BF8CB00"", ""103001006BD3ED00""]",train,./images/10500100141C8100_i638_j14259_t0_pan.tif,./images/10500100141C8100_i638_j14259_t0_ps.tif,,./images/10300100896F4900_i638_j14259_t-1_pan.tif,./images/10300100896F4900_i638_j14259_t-1_ps.tif,,./images/103005007BF8CB00_i638_j14259_t-2_pan.tif,./images/103005007BF8CB00_i638_j14259_t-2_ps.tif,,./images/103001006BD3ED00_i638_j14259_t-3_pan.tif,./images/103001006BD3ED00_i638_j14259_t-3_ps.tif,
7094,524,11553,epsg:3395,437,1050010002300E00,"[""103001004D763600"", ""103001004CCFBA00"", ""1050010002202E00""]",train,./images/1050010002300E00_i524_j11553_t0_pan.tif,./images/1050010002300E00_i524_j11553_t0_ps.tif,,./images/103001004D763600_i524_j11553_t-1_pan.tif,./images/103001004D763600_i524_j11553_t-1_ps.tif,,./images/103001004CCFBA00_i524_j11553_t-2_pan.tif,./images/103001004CCFBA00_i524_j11553_t-2_ps.tif,,./images/1050010002202E00_i524_j11553_t-3_pan.tif,./images/1050010002202E00_i524_j11553_t-3_ps.tif,
7201,3182,11719,epsg:3395,437,105001000D0BD800,"[""1030050070F9B100"", ""1030010071AC0C00"", ""103001006E3E1400""]",train,./images/105001000D0BD800_i3182_j11719_t0_pan.tif,./images/105001000D0BD800_i3182_j11719_t0_ps.tif,,./images/1030050070F9B100_i3182_j11719_t-1_pan.tif,./images/1030050070F9B100_i3182_j11719_t-1_ps.tif,,./images/1030010071AC0C00_i3182_j11719_t-2_pan.tif,./images/1030010071AC0C00_i3182_j11719_t-2_ps.tif,,./images/103001006E3E1400_i3182_j11719_t-3_pan.tif,./images/103001006E3E1400_i3182_j11719_t-3_ps.tif,
7699,-905,11231,epsg:3395,437,105001000E4A2900,"[""1030010076B86700"", ""105001000E064500"", ""1030010076C9B000""]",train,./images/105001000E4A2900_i-905_j11231_t0_pan.tif,./images/105001000E4A2900_i-905_j11231_t0_ps.tif,,./images/1030010076B86700_i-905_j11231_t-1_pan.tif,./images/1030010076B86700_i-905_j11231_t-1_ps.tif,,./images/105001000E064500_i-905_j11231_t-2_pan.tif,./images/105001000E064500_i-905_j11231_t-2_ps.tif,,./images/1030010076C9B000_i-905_j11231_t-3_pan.tif,./images/1030010076C9B000_i-905_j11231_t-3_ps.tif,
7094,525,11568,epsg:3395,437,105001000B5E5800,"[""103005006EF93400"", ""103001006A274700"", ""1050010008B91400""]",train,./images/105001000B5E5800_i525_j11568_t0_pan.tif,./images/105001000B5E5800_i525_j11568_t0_ps.tif,,./images/103005006EF93400_i525_j11568_t-1_pan.tif,./images/103005006EF93400_i525_j11568_t-1_ps.tif,,./images/103001006A274700_i525_j11568_t-2_pan.tif,./images/103001006A274700_i525_j11568_t-2_ps.tif,,./images/1050010008B91400_i525_j11568_t-3_pan.tif,./images/1050010008B91400_i525_j11568_t-3_ps.tif,
4022,-18752,11345,epsg:3395,437,1050010014D3B200,"[""105001001491EA00"", ""1030010081493100"", ""103001007F9AEE00""]",train,./images/1050010014D3B200_i-18752_j11345_t0_pan.tif,./images/1050010014D3B200_i-18752_j11345_t0_ps.tif,,./images/105001001491EA00_i-18752_j11345_t-1_pan.tif,./images/105001001491EA00_i-18752_j11345_t-1_ps.tif,,./images/1030010081493100_i-18752_j11345_t-2_pan.tif,./images/1030010081493100_i-18752_j11345_t-2_ps.tif,,./images/103001007F9AEE00_i-18752_j11345_t-3_pan.tif,./images/103001007F9AEE00_i-18752_j11345_t-3_ps.tif,
5691,9087,9147,epsg:3395,437,1050050014DD9F00,"[""105001000B858900"", ""1050010007824D00"", ""10500E0009DA6A00""]",train,./images/1050050014DD9F00_i9087_j9147_t0_pan.tif,./images/1050050014DD9F00_i9087_j9147_t0_ps.tif,,./images/105001000B858900_i9087_j9147_t-1_pan.tif,./images/105001000B858900_i9087_j9147_t-1_ps.tif,,./images/1050010007824D00_i9087_j9147_t-2_pan.tif,./images/1050010007824D00_i9087_j9147_t-2_ps.tif,,./images/10500E0009DA6A00_i9087_j9147_t-3_pan.tif,./images/10500E0009DA6A00_i9087_j9147_t-3_ps.tif,
492,14903,6163,epsg:3395,437,1050010013744000,"[""1050010013137D00"", ""1030010085801A00"", ""1030010083A94600""]",train,./images/1050010013744000_i14903_j6163_t0_pan.tif,./images/1050010013744000_i14903_j6163_t0_ps.tif,,./images/1050010013137D00_i14903_j6163_t-1_pan.tif,./images/1050010013137D00_i14903_j6163_t-1_ps.tif,,./images/1030010085801A00_i14903_j6163_t-2_pan.tif,./images/1030010085801A00_i14903_j6163_t-2_ps.tif,,./images/1030010083A94600_i14903_j6163_t-3_pan.tif,./images/1030010083A94600_i14903_j6163_t-3_ps.tif,
2212,-28261,7687,epsg:3395,437,105001001019F300,"[""105001000FC6E500"", ""105001000ED73400"", ""105001000DAB9F00""]",train,./images/105001001019F300_i-28261_j7687_t0_pan.tif,./images/105001001019F300_i-28261_j7687_t0_ps.tif,,./images/105001000FC6E500_i-28261_j7687_t-1_pan.tif,./images/105001000FC6E500_i-28261_j7687_t-1_ps.tif,,./images/105001000ED73400_i-28261_j7687_t-2_pan.tif,./images/105001000ED73400_i-28261_j7687_t-2_ps.tif,,./images/105001000DAB9F00_i-28261_j7687_t-3_pan.tif,./images/105001000DAB9F00_i-28261_j7687_t-3_ps.tif,
7094,645,11603,epsg:3395,437,1050050044DD3C00,"[""103001007FB7CF00"", ""105001000CC11700"", ""105001000CABB300""]",train,./images/1050050044DD3C00_i645_j11603_t0_pan.tif,./images/1050050044DD3C00_i645_j11603_t0_ps.tif,,./images/103001007FB7CF00_i645_j11603_t-1_pan.tif,./images/103001007FB7CF00_i645_j11603_t-1_ps.tif,,./images/105001000CC11700_i645_j11603_t-2_pan.tif,./images/105001000CC11700_i645_j11603_t-2_ps.tif,,./images/105001000CABB300_i645_j11603_t-3_pan.tif,./images/105001000CABB300_i645_j11603_t-3_ps.tif,
5800,9155,9560,epsg:3395,437,105001000180C400,"[""10500E00131CDA00"", ""10504100123C7800"", ""103001002A342100""]",train,./images/105001000180C400_i9155_j9560_t0_pan.tif,./images/105001000180C400_i9155_j9560_t0_ps.tif,,./images/10500E00131CDA00_i9155_j9560_t-1_pan.tif,./images/10500E00131CDA00_i9155_j9560_t-1_ps.tif,,./images/10504100123C7800_i9155_j9560_t-2_pan.tif,./images/10504100123C7800_i9155_j9560_t-2_ps.tif,,./images/103001002A342100_i9155_j9560_t-3_pan.tif,./images/103001002A342100_i9155_j9560_t-3_ps.tif,
7094,498,11516,epsg:3395,437,1050010007BEAC00,"[""10500100076A4B00"", ""1030050056F96000"", ""103001005322B800""]",train,./images/1050010007BEAC00_i498_j11516_t0_pan.tif,./images/1050010007BEAC00_i498_j11516_t0_ps.tif,,./images/10500100076A4B00_i498_j11516_t-1_pan.tif,./images/10500100076A4B00_i498_j11516_t-1_ps.tif,,./images/1030050056F96000_i498_j11516_t-2_pan.tif,./images/1030050056F96000_i498_j11516_t-2_ps.tif,,./images/103001005322B800_i498_j11516_t-3_pan.tif,./images/103001005322B800_i498_j11516_t-3_ps.tif,
9272,32361,10261,epsg:3395,437,1050010013B1DE00,"[""1050010010A55C00"", ""1050010010A55A00"", ""103001007B177E00""]",train,./images/1050010013B1DE00_i32361_j10261_t0_pan.tif,./images/1050010013B1DE00_i32361_j10261_t0_ps.tif,,./images/1050010010A55C00_i32361_j10261_t-1_pan.tif,./images/1050010010A55C00_i32361_j10261_t-1_ps.tif,,./images/1050010010A55A00_i32361_j10261_t-2_pan.tif,./images/1050010010A55A00_i32361_j10261_t-2_ps.tif,,./images/103001007B177E00_i32361_j10261_t-3_pan.tif,./images/103001007B177E00_i32361_j10261_t-3_ps.tif,
6866,34925,9462,epsg:3395,437,105001000F364300,"[""103001007647FC00"", ""103001007469DA00"", ""1030010070AC5600""]",train,./images/105001000F364300_i34925_j9462_t0_pan.tif,./images/105001000F364300_i34925_j9462_t0_ps.tif,,./images/103001007647FC00_i34925_j9462_t-1_pan.tif,./images/103001007647FC00_i34925_j9462_t-1_ps.tif,,./images/103001007469DA00_i34925_j9462_t-2_pan.tif,./images/103001007469DA00_i34925_j9462_t-2_ps.tif,,./images/1030010070AC5600_i34925_j9462_t-3_pan.tif,./images/1030010070AC5600_i34925_j9462_t-3_ps.tif,
8640,-29309,9808,epsg:3395,437,105001001059F900,"[""105001001030E700"", ""103001007D9D5900"", ""103001007E9FBF00""]",train,./images/105001001059F900_i-29309_j9808_t0_pan.tif,./images/105001001059F900_i-29309_j9808_t0_ps.tif,,./images/105001001030E700_i-29309_j9808_t-1_pan.tif,./images/105001001030E700_i-29309_j9808_t-1_ps.tif,,./images/103001007D9D5900_i-29309_j9808_t-2_pan.tif,./images/103001007D9D5900_i-29309_j9808_t-2_ps.tif,,./images/103001007E9FBF00_i-29309_j9808_t-3_pan.tif,./images/103001007E9FBF00_i-29309_j9808_t-3_ps.tif,
